gene_symbol,GSM1020099,GSM1020100,GSM1020101,GSM1020102,GSM1020103,GSM1020104,GSM1020105,GSM1020106
ACSM2A,4.30656392076642,3.65558202047912,4.1915966878919,3.98592267517979,4.09337021818966,4.08890188335047,3.694086754858,4.06615933327889
ACSM2B,3.23986815673018,2.91276889748099,3.04449168818721,3.16325687954874,3.13758670614115,3.03823442431478,3.29868854590653,3.69511361188131
ACSM3,3.54009572464617,3.69810301595656,3.86604966395645,3.60556420293619,3.70407251165857,3.98934308349451,3.96985328109635,3.65107616226581
ACSM5,4.19053349143835,4.37335325595272,4.37889592706845,4.45985919108724,4.36136864227033,4.61921373126322,4.14255162363599,4.27093449052137
ACSS1,5.77370586894978,7.27517241397794,6.84343224618339,6.43409615689257,6.5777971142403,7.24579887188225,7.25952819418271,6.599997557471
ACSS2,7.02805578418626,7.16532363359939,6.83961048477369,7.04034665981957,6.97258472548659,6.61756162118972,6.71471329980169,7.70862320467468
ACSS3,3.21171044771034,3.71117524511969,3.2148751462027,3.04596322077972,3.39505295563441,3.47326413637561,3.50011740387728,3.08351834111985
ACTA1,11.1285433694358,12.0838110553639,4.55367358213508,7.74013703794817,4.67502565965114,4.83715341736206,10.7601958646387,5.05402881086936
ACTA2,9.89836223497707,9.683385789632,10.0098592111126,9.83253484606049,9.95492811809586,11.6676725313821,10.681889309089,9.12330660832819
ACTA2-AS1,4.06487035810468,4.01494079856898,4.02766717639718,4.21426985399002,4.17929282383164,4.18645006703822,4.16766020963748,4.08223527375067
ACTB,13.2112315518699,12.0886563004491,12.6861691660259,12.8960834298279,13.1092985594518,12.8583422048785,12.9800404619288,12.3754158518014
ACTC1,12.0489396621247,11.6317236899231,6.33845957230861,8.65274263529905,6.75129735876666,6.87637730402877,9.99442055300603,5.9638126666155
ACTG1,13.4727096057886,12.9599809225653,13.4271397170128,13.2238779330835,13.4927112501433,13.120799239086,13.308672955623,13.0828977962597
ACTG1P17,4.48963279965623,4.10005126048682,4.43859043663983,4.06682397362602,4.32863073947959,4.35595702464884,4.30868383210533,4.20952652950992
ACTG1P25,3.21962502682041,3.53898699422396,3.5069061549181,3.36993130428969,3.59112684808093,3.26421824331886,3.41469059745897,3.2699760652994
ACTG2,7.73806990999297,5.43960052173568,5.35590381479961,5.44245662708071,5.75754648707622,7.61511799669676,6.07297961450988,5.45673906833607
ACTL10,5.21586907480995,5.8404432004585,5.53080279020607,5.62152414743128,5.86850870860288,6.22064385260401,5.83444668239781,5.54031175852268
ACTL6A,8.94857989052963,8.67826633846165,9.25339431561581,8.73426314291696,8.85957010146366,8.33544931985825,8.69826011574868,8.22816256793689
ACTL6B,4.18996719368786,4.58795281908127,4.35120980760249,4.23889499802814,4.21692864084762,4.37727749913693,4.36497190180547,4.47187846588917
ACTL7A,5.01423836202458,4.27097719936116,4.68896741252158,4.64108732195866,4.68825402487998,4.19414377251403,4.60691294815085,4.93426745608475
ACTL7B,4.37091763799472,3.94315048611083,3.96365042852873,4.34122806020547,4.27043754538148,4.15157570930478,4.0321575911863,4.30241988584428
ACTL8,5.7916971590911,5.79249235986616,6.04061931291991,6.09999782652609,6.01952835000178,6.05582464656865,6.2694016518826,5.92556780601977
ACTL9,3.29776994360607,3.41230350066068,3.24042004057453,3.20146799283931,3.44836689414364,3.31751395770615,3.45916381594418,3.26737156250309
ACTMAP,6.46153093592422,6.62841755996397,6.74516810941009,6.377534921432,6.06737691379863,5.92576926630687,6.13340960886912,6.19442000294012
ACTN1,10.1220545043137,8.25337493104207,11.2443477990695,10.1467848030845,9.66949883554644,8.81575036067032,9.73895905031967,8.64283885952261
ACTN2,8.1782562265695,8.82307974290472,5.34574269540606,6.17515851023668,4.96189056022061,5.10461101270928,7.66951070253194,4.91043247280679
ACTN3,4.32811602044345,4.3394035117196,4.25262832021895,4.2666474687247,4.37010764957891,4.07385119178658,4.32521031962225,4.34759553591826
ACTN4,9.78260316279486,9.36796495766532,9.4796705665015,9.19470672141024,9.5014307313231,8.84340138223962,9.0718383699943,8.69300558120156
ACTR10,10.1441877280996,10.0548195713886,10.1409472231742,10.0839128187861,9.92274373954257,9.6280578424764,9.52368577945624,10.1234323181741
ACTR1A,8.32714005584261,8.18901634898416,7.98786438235934,8.84758809699833,8.29521062626511,7.95007478582498,8.38557741708167,8.28965233861108
ACTR1B,7.61410001196221,8.13628312078484,7.66618302821933,7.4896182463274,7.52760864316973,7.69273207671381,7.50106603913545,7.66625259237542
ACTR2,8.72978204234727,7.78433561112511,8.68375920890831,8.45212178489172,8.29657418411347,8.50282577407576,8.11217037278857,8.56033915234288
ACTR3,8.70570962773405,8.69198868259849,8.37012984043568,7.86458828671563,8.39591929204056,8.28138660818519,7.74281774693318,8.40172658233646
ACTR3-AS1,3.47326413637561,3.26716955769103,3.17086464560881,3.02601023156016,3.10623964371394,3.45234727692115,3.23598083486939,3.21539068571807
ACTR3B,5.22111069864779,4.48964183232728,4.99414117488933,4.54069049201521,5.07737962441001,4.65216361195583,4.48182393015086,4.50733273290835
ACTR3BP2,3.7222615576041,3.97968921147686,3.96788695329731,3.74225151505614,3.30904123319903,3.71902076597539,3.57115142619452,3.96740998643911
ACTR3BP5,3.51037486592636,3.45337176666988,3.47517737445148,3.81197725591181,3.31801012742224,3.47592957063241,3.6823436673779,3.53449832138786
ACTR3BP6,4.30907315712413,3.94095825770779,3.9979536330612,3.98867972268885,4.45756050700292,4.25238276977278,4.13659669008235,4.0470441478919
ACTR3C,5.11083920066684,4.79498491715789,4.8542786792816,5.65566392502681,4.83543107295354,4.63836607359588,5.23279101593224,5.12355132655241
ACTR5,6.42633275690259,5.49144088032533,5.9732816086505,6.16495266023776,5.0857033687363,5.73973912655293,6.11805427530382,5.36082656372131
ACTR6,7.8628526664797,7.85416566561178,7.83189932619322,7.85992823132677,7.81862246065622,7.72363060222875,7.95505542535865,8.25914802379307
ACTR8,5.05705605897385,5.15194157420391,4.59668260766351,4.15833730585772,4.87080641697039,4.87488870975196,5.22367703115925,5.71825856254062
ACTRT2,4.02604579008629,4.10542240443531,4.1255769811516,4.01618000431943,4.00852328520672,4.05716359270807,3.97233868823926,4.22334928965399
ACTRT3,4.68137159495188,4.46489148546886,3.48895226421882,4.74698404761931,4.98094460672153,4.45936343600624,5.00810330599271,4.76713126257094
ACVR1,9.2295633315682,8.28569350347841,7.946909960536,8.62650921472331,8.97281817462697,8.20793237061577,8.59187223600238,8.5098083987287
ACVR1B,7.25286571741842,6.91734061808351,7.12823900756796,7.18547599690084,6.98981040470625,7.42386582321349,6.80437570983447,6.73194620048226
ACVR1C,6.55421005905111,5.21448551160715,5.97788813232449,5.3862870234295,7.60187550883288,6.4463040975632,6.71438876767494,6.66269647854802
ACVR2A,5.69536956735195,6.98201343441431,4.94315698710618,5.19936166093684,5.25899020427078,6.8553117212983,5.44197181505022,6.13236402721218
ACVR2B,5.95617808690931,5.95843087921899,5.29885144756696,5.69086698805955,5.53165072742023,6.2047940421016,5.86724192288182,5.85315670959864
ACVR2B-AS1,3.93860506130912,3.86527427703985,3.98768995972937,3.68886236647193,3.86878647818017,3.96487806741575,4.16249423472062,3.8853403491769
ACVRL1,5.85981524134482,6.426332874837,6.79676792272176,5.80462919138918,6.53985627712653,5.96367577150495,6.18682636747998,6.10413146075143
ACY1,7.45839911431975,6.79575264203985,7.36176052312853,7.47879297334482,7.70299217167534,7.28520115360428,7.02792050515591,7.26988917969186
ACY3,4.63393709374134,4.5737617155018,4.82058037010328,4.83945112300754,4.99134281535991,4.9120206765696,4.9844617560411,5.0402651755544
ACYP1,7.09382895432689,7.12522018455241,7.78578016765973,7.6920462855815,7.95587588760581,6.71261489607632,6.6213606470239,6.44399699079373
ACYP2,6.4811344901649,7.55700127162441,6.57769353233252,6.59203692601697,7.0508868309671,6.83263127859616,6.3292345658341,6.51119475768191
ADA,8.17433198411647,7.93585965764804,8.25656093537305,8.56537284792122,7.07507006531058,7.07544384223385,8.41132712832284,7.93917097180954
ADA2,6.77859944728655,8.64811316443879,8.08831026241832,6.92847131523645,7.26698431701651,8.28230877002347,7.85617266818174,7.66660637799527
ADAD1,3.50584352961946,3.7889649046861,3.5350076162737,3.40937663722727,3.45804147563578,3.55882088961083,3.40114442883811,3.84567108389947
ADAD2,5.34703238119083,4.95891552315429,4.91673415130734,5.14563104824083,4.99067637219211,5.22526389341021,5.01039154310913,4.80508332605633
ADAL,4.25781541000103,3.88015592218275,4.3034681802251,4.39541699709076,4.14564452493907,4.55608171194197,4.11745543443375,4.30211005582223
ADAM10,7.53280577521158,6.42107400360368,7.07429074939277,7.41756377186491,8.57929785585799,7.5185457739096,7.61482544106511,7.40878512769458
ADAM11,4.64303565465752,4.71548096784615,4.80675337515848,4.64625340390333,4.86153749456728,4.96078703966126,4.95070566354542,4.98559689777223
ADAM12,8.81488449634755,8.2925030664781,5.99649758548017,8.2639520482045,6.63815399300881,9.08484068354852,8.71924834072725,6.4762465941932
ADAM15,6.11220945377749,5.43727751568366,6.63165775856593,6.00654252728233,5.9647465677186,5.59456898499006,5.77683040847005,6.06929043231503
ADAM17,6.87205362016732,5.6152571897639,6.66677787387947,6.84246997884535,7.24482910610804,6.76163572692925,7.05077320239443,7.4322581273441
ADAM18,3.3478256740364,3.11299416782693,3.22961064789058,3.41877422327095,3.31557820500918,3.03784376235136,3.24781021852483,3.19578981041923
ADAM19,7.06501829724832,7.45454406259037,7.51060418173225,7.11321232728447,7.09280469724761,7.70895508450482,7.66463494878282,7.61486153097169
ADAM2,3.13793954458281,2.82827415648913,3.34266321884957,2.91704159644164,3.29974256688251,3.06601247387081,3.23643824497028,3.10354267479956
ADAM20,4.0725537579635,4.28801720536067,4.03395214413032,3.74606552104794,4.19722660444135,3.88194235487017,3.86201693252149,4.01924675515503
ADAM21,3.8817342070126,3.74771025978695,3.79936092969666,4.12289907171157,3.61448532829267,3.62178000277457,3.81699076941198,3.70879871749972
ADAM22,3.23345134478943,3.4199479751956,3.18800770147385,3.31151400410573,3.37709206474916,3.36580507480028,3.19223952960852,3.26564242340215
ADAM23,5.29735247645463,5.35408028469306,3.18106612970381,4.40055530593894,3.49692237856303,3.60040904793218,4.6255710764691,6.61618014995912
ADAM28,6.42673313218317,6.57040232621895,5.90698695024952,6.35208176930355,6.92712682624246,8.44901144662275,7.89362195049567,5.89340403406436
ADAM29,3.58132513337277,3.01303787258657,3.16792963461946,3.18632179930204,3.09760849346019,3.10451491304413,3.22661137874456,3.27375520483665
ADAM30,4.15222362672959,4.0945112838216,4.21525562187944,4.36684985713899,4.09015158480968,4.24691879924183,4.35600339836017,4.38868450993271
ADAM32,2.93682668856353,2.94411225874314,3.27673644121519,3.18664178931877,3.35263156193379,3.09250627922734,2.93890384349714,3.05813323699731
ADAM33,4.71573177601157,5.85803068478417,5.11015715439417,5.23279294725705,5.23066214524173,5.3547277630269,5.13691147351743,4.95484185884698
ADAM3A,3.24441554592225,3.10941648161431,3.1353798162923,3.26915186878374,3.21146361017517,2.91190067533548,3.12763793399477,3.29432435410742
ADAM3B,3.11304835914306,3.37535090624311,3.21600850392486,3.58932764036383,3.16855286886669,3.01955468795552,3.13396417609722,3.03342058280488
ADAM5,3.58447080020194,3.4116688913068,3.63459738742377,3.57471625456821,3.49225669487648,3.59471559859437,3.66465116263547,3.79789888988925
ADAM6,3.9527826394513,3.82544798707732,3.89564522690158,3.7814509135403,3.99023487671891,3.93677358639944,4.01356962949166,3.91515825611086
ADAM7,3.49148101925513,3.44110708996031,3.72218629020442,3.20985380143127,3.52380311691437,3.56804988779506,3.70873381370817,3.70879871749972
ADAM7-AS2,4.20573667197106,3.74758505785041,3.69015187606718,3.87416621175022,3.6805111702118,3.6559814136851,3.86191898359249,3.71942210508635
ADAM8,6.74045452886654,5.90791982205129,7.466217523886,6.89992460869249,6.06252199864667,6.25694088993416,6.5393421718508,6.31907620531933
ADAM9,7.84704904526522,6.36309607827812,7.11152543050459,6.80030125333451,7.87646483154395,7.25591849652731,7.94742919855602,7.61984623529943
ADAMDEC1,7.47812789133753,6.97437938921787,8.31005743880075,8.58951033917207,6.80928965390073,8.47753528953582,8.87805416652114,7.376587339106
ADAMTS1,4.41503437182221,5.78816594210399,5.80583524353631,4.44516828926748,6.56441480164596,4.88947498441966,5.54274042470576,5.72358547101801
ADAMTS10,6.40700192182283,6.36297731599596,6.3187511518128,6.85158685202574,6.47964426140596,6.57780146412637,6.6696076298001,6.39596413450149
ADAMTS12,7.97397345430057,7.28427920408155,7.46231264650005,7.89673922459414,6.92138305455874,8.32489148598602,7.47133512987516,6.49516259063073
ADAMTS13,4.29056581410706,4.74974925638894,4.12165418399139,4.0400695337007,4.35006837707058,4.34470533008734,4.59586049893573,4.51074588980113
ADAMTS14,5.70107845256114,5.37066291369854,5.40572675773414,5.91110817988136,5.37546967476589,5.67291745462187,5.44485556613561,5.41634056583081
ADAMTS15,4.93785032291567,4.81267336690596,5.4709660836546,5.29338642615604,6.78913841835299,4.21623879427794,6.74115411325637,5.55325822664089
ADAMTS16,4.87511058067972,4.72060379260823,4.66177938418564,4.67102392484643,4.71966792648985,4.8362345703841,4.94718378903118,4.56804069598318
ADAMTS16-DT,3.7567545899336,3.62966921171745,3.68653071807117,3.54647273969627,3.91401294048423,3.57711335083187,3.77157890953238,3.7645147014505
ADAMTS17,3.65215076535189,4.58335430316995,3.26754250847072,3.72243292953251,3.82395672105053,5.05334083415513,3.7096288241516,3.60321194231711
ADAMTS18,3.86373941951319,4.34286317195429,3.52944897709627,3.50997739610159,3.68387731606764,3.62118081590332,3.5785593090291,3.44236492457109
ADAMTS19,3.52635445735853,3.84217434892721,3.33841735646252,3.75150586241321,3.63118218132958,3.50312121943396,3.71292576982863,3.75491760218968
ADAMTS2,9.0234099583493,9.94149057212307,7.70548282858824,9.26677019575555,8.37050726372801,9.47240492614078,9.60059506172138,7.80408011784797
ADAMTS20,3.42409687870677,3.06133973227853,2.87928868908823,2.90026871265774,2.89326051803221,3.05287822959143,3.24108176641703,3.14884142603126
ADAMTS3,4.09816186271383,3.82580058909406,3.37071337664998,3.87114456565151,3.37426092847523,3.42506023379052,3.81699076941198,3.33898105113046
ADAMTS4,4.85574783981227,4.57787744120207,4.9956486780758,4.70042362579559,4.61042853018827,4.52739319422959,5.15625421232571,5.01597948961808
ADAMTS5,5.35548480788946,5.68135584583021,6.78623418629929,5.41272444944242,5.47383908098708,5.28319979461594,6.47806148420751,4.69092366497005
ADAMTS6,4.48697623163327,4.48567352086348,6.56649329772605,4.29006710234102,4.25925472533631,4.35108688596249,5.2750967416283,3.18094832679295
ADAMTS7,5.40617728176062,5.19830685115883,5.19867980193852,5.25187207724132,5.62411517931812,5.45444093998064,5.30592106223366,5.63993601096752
ADAMTS8,4.87043807442036,4.5801675169871,4.81899471725847,4.70104571243554,4.69642799967443,5.00282633850407,4.71371205713483,4.53660532949855
ADAMTS9,5.98951019561847,6.63889505372616,7.18524169233542,5.57554395773435,6.12846431382459,5.25252783477861,6.20702890784944,5.37803385693965
ADAMTS9-AS1,2.91153815373448,2.92170692030504,3.08558340431718,2.98528348588943,3.10344300807195,2.91029836237764,2.95598674606913,3.03653508339788
ADAMTS9-AS2,4.72154555243466,5.09898921190292,4.74712975076587,4.31265957589898,4.88681683400826,4.6903869454387,4.58191659516686,4.91660612109863
ADAMTSL1,4.90803540832088,5.03380562989397,5.10187803238059,4.80644445059101,4.75260743094436,5.34215668095862,5.33295477197523,4.76936533120509
ADAMTSL2,4.14301986715934,4.00831295884324,4.42204631432983,4.46305718941824,4.59070129810379,4.02424137485366,4.45557283521099,4.29513848484837
ADAMTSL3,3.25141606922315,3.39074442645436,3.4299877915316,3.2158382374503,3.22282580022048,5.92437207853558,3.35955186037396,3.28861414134832
ADAMTSL4,5.15079973741255,4.51642452801753,5.37125188635774,5.17972304611125,5.76379597783084,4.07483281482348,4.98077471997955,4.92898786475411
ADAMTSL4-AS2,4.67850779916484,4.58613387789186,4.8146536842819,4.13237335688194,4.41776229785089,4.23171792936721,4.40807023107416,4.52434444649934
ADAMTSL5,4.74290636193861,4.72921605412702,4.53930765793105,4.67276068844807,4.85430779532404,4.57284139021307,4.44789909420526,4.94645644776429
ADAP1,6.37760467792103,6.56320986136093,6.42879644567537,6.10965955394611,6.80638742294038,7.09650127289851,6.65892699202948,7.20177848917294
ADAP2,6.89331558088241,7.11622618881984,6.37420747233646,7.41775680399054,7.43893400760382,6.44122841240555,7.40556060259041,7.19547841962605
ADAR,10.6068126173429,10.9431788590839,10.736106328066,11.085945103094,10.8221518914254,10.8571265361531,11.0176717118237,11.2803064326781
ADARB1,5.20933810307263,5.75945160777971,6.85633724887939,6.40123196642066,5.9944039677732,5.84405275706281,5.89758844514609,6.08394254528173
ADARB2,3.78929693873835,3.71005157394149,3.73459825116006,3.71890865666002,3.91488669133449,3.77671202871462,3.77226404342948,4.16653371210731
ADARB2-AS1,5.07234546654724,4.92601953754694,4.67420358098184,4.56317947337105,4.98908172321242,4.86709103907216,4.84860756058314,4.84684734444646
ADAT1,5.80937602656527,5.67525769548269,6.84224243195862,6.57189140922003,6.37447323602484,6.1647986453068,6.37498534635958,5.81599844439978
